name,review,rating
청나루,깨끗하고 조용해서 너무좋았어요!공영주차장이랑도 가까워서 찾아가기쉬워요주인장님도 친절하시고 나중에 전주오면 청나루로 또 오고싶어요! 잘놀다갑니당,
청나루,1. 사장님이 친절하셔서 편하게 묵었어요2. 3살아기 포함 세명 가족이 묵었는데 처음엔 많이 비좁을까 걱정했는데 너무 좁지도 않고 딱 적당했던것 같아요~3. 제2공영주차장에 주차를 했는데 숙소까지 가까워서 이동하기 편했어요(도보 3분정도)* 공영주차장 50% 할인쿠폰 제공,
청나루,너무 잘 쉬다 가네요 😀 주인분도 너무 친절하고 위치도 좋아요 :) 두명이서 숙박했늠데 타조방은 다른방에 비해 방크기가 커요 ! 다만 화장실이 좁아서 살짝 불편하실 수 있어요!전주오면 또 방문하고 싶어요 🤍,
청나루,한옥마을 초입에 위치해 있어 접근성이 좋고 조용하고 아늑한 분위기에서 잘 쉬었습니다! 친절하게 맞이해주셔서 여행이 더 즐거웠던거 같아요. 한옥 느낌 숙소 찾으시는 분들께 추천합니다!!,
연우당,"한옥마을 게스트하우스 연우당입니다!솔직히 게하는 처음이라 방음이랑 난방 걱정을 했는데... 여기 정말 좋았어요!게다가 흔히 볼 수 없는 복층!새벽까지 풀방이었는데도 아무 소리도 안 들렸고, 아침 나올 때까지 꿀잠 잤슴다..보일러도 빵빵해서 뜨뜻하게 잤어요.마당에 테라스도 있어서 저녁과 조식도 여기서 해결했어요. 햇빛도 잘 들고, 힐링 그 자체...!!전주 한옥마을 게스트하우스로 추천합니다👍더 많은 정보를 얻고 싶다면 팔로우✨✨✨",
연우당,"정말 너무너무너무 최고에요. 다시 전주 방문한다면 무조건 다시 꼭 올거에요. 게하 마당 뷰를 보는거 자체가 너무 쉼이였어요:) 사장님께서 아침마다 정성 스럽게 조식을 챙겨주셨는데 푸른 하늘 보며 먹는게 참 행복했어요 ㅠㅠ 방도 마당도 거실도 어느하나 사장님의 손길이 안닿는곳이 없었고 깨끗하고 조용하고 친절하고 .. 정말 최고였고 감동이였어요.ㅠㅠ 무조건 꼭 다시 올거고 , 많은 분들이 오셔서 푹 쉬셨으면 좋겠어요 ♥️♥️ 너무 좋은곳입니다 . 정말 추천해요 !!!",
연우당,넘 편히 쉬다가 가요메인 거리에서 골목으로 좀 들어가서 무섭지안을까 했었는데 왠걸 넘 조용하고 제가 원하는 한가로운 분위기의 한옥이었어요문열어놓고 풍경을 보고 있으면 새소리밖에안들려서 힐링되네요한옥하면 잠자리가 제일 걱정이긴했는데 토퍼가 넘 푹신해서 잘 잤어요~^^담에 또 이용하고 싶은 숙소,
연우당,"방에서 보이는 마당뷰에 반해서 예약한 숙소입니다. 다른 분들 리뷰에서 봤던 사진처럼 방도 깔끔하고, 마당도 이뻤습니다. 골목 안쪽에 위치해 조용하고, 대신 한옥마을 중심에 위치해 걸어서 관광하기엔 편했습니다. 방에서 보이는 마당뷰, 멀리 보이는 산뷰까지 가만히 보고 있는 것만으로도 힐링되었습니다. 덮는 이불이 각자 1개씩 준비되어 있어 좋았습니다. 2인 숙박이면 보통 이불 1개인데, 2개가 있어 편했습니다. 방도 깔끔하고, 다른 방과는 약간 독립된 위치라서 소음 걱정을 하지 않아서 좋았습니다. 아침에 준비해주는 과일 가득 조식도 넘 좋았고, 사장님께서 부지런히 숙소를 관리하셔서 그런지 아주 깔끔한 숙소였습니다. 만족스러운 전주에서 1박이었습니다~",
연우당,우선 골목길이 아기자기 한옥 집들이 모여있어서 찾아가는 길도 구경하면서 좋았고 위치도 한옥마을이라 걸어서 다니기 편리했어요! 다만 주말이라 사람이 너무 많아서 공영주차장 이용하기 힘들었다는점 따로 주차할 곳이 없다는건 살짝 불편했는데 주말이라서 어쩔 수 없는 것 같아요🥲 사장님도 너무 친절하시고 마당도 너무 예뻤어요! 저희방은 난방이 옆방이랑 같이 해야된다는게 불편했지만 하루종일 방바닥이 후끈후끈 해서 춥진 않았고 살짝 더울땐 방문을 열어놨더니 시원한 공기에 뜨끈한 바닥이 딱! :) 화장실은 많이 작고 방은 3명이 자기에 딱이였어요!옹기종기 오히려 재밌었고 침구도 깨끗하고 아침에 조식도 시간 맞춰서 준비해주셔서 맛있게 먹었습니다!😊다음엔 다른방에도 한번 지내보고 싶어요!,
연우당,"조용한 골목에 위치하고 있어서 하룻밤 편안하게 묵기 좋았어요. 아침에는 정갈하고 맛있는 조식까지 나오고요. 방바닥도 따끈따끈, 깔개도 두꺼워서 침대처럼 편안하게 잠잘 수 있었답니다❤️ 전주 한옥마을 숙소를 찾는다면 연우당 강추에요!",
연우당,친구들 모임으로 잘 댕겨왔습니다.. 위치좋고 사장님 친절하시고.. 방을도 잘되는거 같아요..다음에 또 가고 싶너요.. 감사합니다..,
연우당,한옥마을 조용한 곳에 위치되어 있어서조용하고 좋으며 또 나오면 바로 한옥마을중앙이라 완전 좋았어요! 방도 따뜻하고엄청 깨끗하고! 침구도 완전 깨끗해요!잘 보냈습니다~!,
연우당,한옥마을 놀러갈 때 가기 좋은 가성비 숙소입니다. 엄청 넓진 않지만 아담하고 따땃해서 좋습니다:) 방에 따라 다른 거 같긴한데 대부분 복층 구조인 거 같네요.조식도 나오구 한옥숙소라 사진이 진짜 잘 나와여 ㅋㅋㅋ 조식 퀄리티 괜찮습니다,
연우당,"한옥마을내에 있어서 위치 좋고 풍경 좋고 분위기도 좋고, 낭방 잘되고 침구류도 깨끗하고 방도 깨끗하고 사장님도 친절하셔서 힐링✨️하다 갔습니다 :)근데 단점이 방안에 있는 냉장고가 이따금 소음이 심해서 밤에 잘때는 플러그를 뽑아놨었습니다그리고 화장실도 정말 깨끗했는데, 1층이라 그런가 배수구에서 역류하는 냄새가 좀 심했어요🥲",
별빛궁,친구네 커플이 해외에서 놀러와서 고민없이 한옥마을숙소 예약해줬는데 너무너무깔끔하고 뷰가 좋아요!사장님도 너무너무 친절하시고 번창하세요U0001faf6,
별빛궁,학창시절 친구들과 함께 한 전주여행이었는데 숙소가 굉장히 깔끔하고 아늑해서 너무 잘 쉬다 왔어요~ 접근성도 좋고 이불 베게 수건도 정말 깨끗했어요!!! 조식도 준비를 너무 잘 해 놓으셔서 다들 눈이 휘둥그레졌었답니다^^~ 다음 전주 여행때도 꼭꼭 들르겠습니다!!! 감사합니다!!!,
별빛궁,한옥마을 중앙쯤 오목대가 바로 앞이네요.지도에서 보는것보다 모든곳이 다 가까이에 있어 위치가 참 좋아요.숙소사진은 저희들이 나와서 패쑤~^^마당은 아담하고 이뻐요. 조식으로 냉장고에 과일이랑요구르트. 빵. 커피 . 차 다있어요.과일이 어쩜 다 맛있고 신선한지~또 커피도 맛있어요.방도 따뜻하고 ~ 아쉬운건 창이 없어조금 답답하더라구요.사장님 깨끗함곳에서 잘 쉬었어요~번창하세요!!,
별빛궁,"정말 잘 쉬고 갑니다.. 늦게 도착을 했는데 상세한 설명으로 어려움 없이 입실 할 수 있었고요, 크지 않은 방이었지만 그래도 있을거 다 있는(?) 세심함과 꼼꼼함으로.. 푹 쉬고 왔어요.날씨가 습하고 비가 와서 걱정했는데 방에서 냄새도 없고, 침구가 좋았어요 꼬리뼈가 많이 튀어나와서 잘못자면 많이 아픈데~ ㅎ좋았어요 푹잤어요.. 감사합니다. 다음번에도 꼭 뵐수 있으면 좋겠어요.",
별빛궁,이런곳은 정말 보기드문데요정말 친절하시고 사소한 피드백 하나하나 감동입니다 사장님께서 정성으로 베풀어 주신조식도 정말 최고였구요 여태 다녀본 숙소중에 정말 베스트였어요정말 잘 묵고왔습니다 재방문의사 200%,
별빛궁,너무너무너무 만족해요!!!! 사장님도 정말 친절하시고 숙소도 좋고 아침 조식까지 가격대비 최고입니다!! 또 여행 오게 된다면 숙소는 무조건 여기로 오고 싶어요. 방음이 안 된다는데 저희는 그거에 대한 불편함은 못 느꼈어요!,
별빛궁,16개월 아기와 부부가 사용했어요 처음으로 자보는 한옥인데 너무 예쁘게 잘 꾸며져 있고 곳곳이 사진찍어도 예쁘더라구요 신발만 신으면 밖으로 나오니 아이가 좋아했어요!  화장실 수압도 쎄고 물 때도 없고 진짜 깨끗했고요 아! 키큰 남자분들은 천장이 낮아 부딪힐수 있을 것 같아요! 우리 부부도 푹 쉬다가 가요! 다음에 아가가 좀 더 크면 한번 더 방문 할게요,
별빛궁,방에만 들어가면 누워서 쉬느라 방내부사진 찍은게 없어요 ㅜㅜ~!~! 한옥마을 중심에있어서 다니기에 너무 좋았고 사장님이 너무친절하셔서 1박동안 너무 편하게 잘쉬다왔습니다! 부엌에 간편하게 즐길 수있게 준비되어있어서 시간에 구애받지않고 먹을 수 있어서 좋았어요! 세심한 배려가 돋보였습니다 U0001f979 다음에 전주가게되면 또 들릴게요!! 감기조심하시고 건강하세요~,
별빛궁,다른일정 다 취소하고 연박 하고싶을 만큼 너무 좋은 곳이었습니다. 전주가 한옥마을도 물론 좋았지만 여기 숙소가 너무 좋았어서 제 마음속에 다시 오고싶은 곳으로 남았네요 . 사장님도 너무너무 친절하셔요 ㅎㅎ 정말 좋은 추억 가지고 갑니다 ㅎㅎㅎ,
별빛궁,한옥은 처음이었는데 조용하고 사장님 친절하시고 좋았어요뜨거운물도 잘나오고 방도깨끗하고 냄새안나고너무너무 만족했습니다준비해주신 조식도 잘먹고 잘지내다 왔습니다,
소리풍경,최근에 힘든일이 많았아서 신랑이랑 조용히 가서 쉬고오자하고 선택한 숙소인데 최고의 선택이었네요^^고즈넉한 한옥 마당이 꽤 넓게 있어서 마루에 앉아서 꽃구경하고 햇볕쬐기도 좋고 사장님이 너무 친절하셔서 더욱 편하게 묵고왔어요~토끼방 묵었는데 방앞에 중정이 있어서 방에서 바라보는 뷰도 너무 예쁘고 프라이빗하게 조용히 쉬고싶으신 분들에게 좋은 선택이 될것같아요!전주여행 매년 오는데 묵어본 한옥 숙소중에 이정도로 침구가 뽀송뽀송한곳이 없었는데 청소도 정말 잘되어있고 이가격에 조식까지 나오는곳이 드문데 정성스러운 조식도 잘먹고 푹쉬다 왔습니다^^중정앞에서 느즈막히 먹는 흑임자죽과 토스트가 힐링 그자체! 완전 추천드리는 숙소네요~,
소리풍경,어렸을때 할머니댁에 갔던 기억이 새록새록 나는 한옥마을 한옥집이에요. 할머니댁은 아궁이도 있는 옛날 기와집이었는데 딱 그느낌으로 아늑하고 예쁜펜션이에요아침에 일어나서 방문을 열면 보이는 초록한 마당이 기분을 더 상쾌하게 해주는더라고요. 아이들하고 다녀오기 좋아서 더더욱 좋았어요.,
소리풍경,저희는 성인 여자 셋. 오랜 친구로 일년에 한번씩 꼭 봐요. 이번 전주 한옥마을 여행은 정말 한옥의 정취를 느끼고 싶었습니다. 저는 첫 한옥마을 방문이였고 인터넷으로 숙소가 참 많더라구요. 방문 한달전 예약이였지만 예약가능방이 많지는 않더라구요. 그 안에서도 소박하고 정겹지만 깔끔하고 딱 잠자고 나오기 좋은 방을 선택하기로 했어요. 아이들없는 1박이라 정말 괜시리 큰방도 필요없이 아늑하면 좋겠다 생각했는데 딱 이였어요.소리풍경 숙소는 한옥마을 안 주요거리로 이어지는 사이에 있고 운치있는 골목사이 사이를 조금 들어가는 매력있는 숙소입니다. 아침 조식을 정갈하게 주셔서 간편하게 속채우고 나설 수 있어서 감사했어요. 애들하고는 복층방으로 다시와보고 싶어요~,
소리풍경,너무 친절하시고 침구류 예민한 편인데 엄청 깨끗했어요!! 한옥마을에 너무 잘 어울리는 숙소라 한옥마을 여행온 느낌 뿜뿜해서 좋았어용 거기에 아침 조식도 잘 챙겨주셔서 잘 쉬다 왔어용😆,
소리풍경,"전주 한옥마을 게스트하우스 소리풍경에서 잘 쉬었다 왔어요~고즈넉한 한옥 느낌나구요전주 한옥마을 중간에 있어서 어디든 가기 좋더라구요체크인시간에 맞춰 방 따뜻하게 해 놓아주시는 센스!조식은 흑임자죽, 사과, 토스트와 딸기잼 나와서 맛있게 먹었어요가성비 좋게 한옥마을에서 한옥 숙박하고 싶으시면 추천드려요 :)",
소리풍경,전주 한옥마을 내에 있는 한옥스테이 소리풍경이에요. 편안하게 1박했어요. 무엇보다도 침구랑 수건이 보송보송한게 좋았고요. 욕실도 리모델링해서 깨끗해요. 조식으로 나온 흑임자죽도 맛있어요. 한옥마을 공영주차장에 주차하고 나올때 예약문자 보여주니 50프로 할인 되었어요. 가성비 좋은 한옥마을 숙소입니다.,
소리풍경,너무 편안하게 쉬고 가요.사장님께서 친절하게 안내해주시고 아침 조식도 정성스럽게 가져다 주세요.내부 시설을 깨끗해요!전주한옥마을 내부에 있는 숙소라 즐기고 먹을 거리가 가까이 있어서 좋았습니다.내부시설 너무 좋아요! 다음에 또 이용하겠습니다.감사합니다,
소리풍경,혼자 여행하는 건 처음인데 2박3일 동안 너무 편하게 쉬었어요!! 아늑한 공간에서 푹 쉴 수 있어서 대만족입니다! 조식도 너무 맛있어서 싹 다 먹었어요! 여행하는 동안 편안한 곳에서 쉴 수 있어서 정말 좋았습니다👍🏻,
소리풍경,잘 구경하고 왔어요사장님 듣던데로 정말친절하시고 이만한 가성비에 조식까지..특히 전주비빔밥 비싸지않고 맛도 훌륭하고 볼거리 먹거리 많아서다음에 한번 더놀러오고 싶네요.전주 한옥마을 최고입니다!,
소리풍경,"편하게 잘 쉬다 갑니다. 침구가 깨끗하고 이불이 푹신해서 좋았어요, 화장실도 깨끗하고 따뜻해요, 아이와 함께 갔는데 사장님의 따뜻한 배려 덕분에 정말 잘 쉬다가 왔어요^^ 고즈넉한 분위기가 너무 맘에 들었어요. 아침이 되면 사장님께서 직접 조식을 가져다 주어요, 조식 서비스에 또 한번 감동 받았네요.",
강령전,사장님 너무 친절하시고 할머니랑 엄마 모시고 갔는데 너무 너무 좋았어요 일단 시설자체가 너무 깨끗하게 관리가 잘 되어있었고 한옥도 너무 이쁘고 특히 할머니가 너무 좋아하셨어요 마당에 있는 소품하나하나 모두 한옥에 어울리는 소품들이였고 난방도 미리 틀어놔주시고 밤에 잠들 때는 더울정도로 따뜻했습니다!!!다음에 전주가면 꼭 방문할 거에요!!! 주변에도 추천많이할 정도로 너무 좋았네요!!,
강령전,늦은 체크인을 해서 비대면으로 체크인했는데 대면 안내처럼 친절하고 자세하게 안내해주셨어요~미리 집안도 따뜻하게 해주셔서 들어가자마자 아이들과 편히 쉴 수 있었습니다^^ 한옥마을 안에 있지만 아늑하고 조용했습니다(평일이긴했지만요...ㅎㅎ) 다음에 전주 가게되면 다시 숙박하고 싶습니다~^^,
강령전,"1. 위치가 너무 좋아요! 한옥 마을 내 구석지지 않은 곳이라 중심거리, 편의점, 밥집이랑도 가까운데, 그렇다고 주변이 시끄럽지도 않아서 우리들끼리 편하게 잘 사용할 수 있었습니다.2. 방이랑 화장실, 루프탑 모든 시설이 다 깨끗해요. 독채로 빌려서 사용했는데, 방 개수도 많고 방마다 화장실이 있어서 너무 편하고 깨끗해서 만족스러웠습니다.3. 인테리어가 정말 예쁩니다! 루프탑에 올라가면 조명, 테이블, 의자 예쁘게 꾸며져 있어서 저녁에는 맥주 한 잔 아침에는 커피 한 잔 하기 너무 좋았어요. 방안에도 마루에도 한옥느낌 가득하고 따뜻한 분위기라 너무 편하게 지낼 수 있었습니다.덕분에 즐거운 전주여행이 되었습니다! 다음에 올 일이 생겨도 여길 찾을 것 같아요ㅎㅎ",
강령전,"한옥마을 중심에 있어서 즐기기에 너무 좋습니다.그렇다고 시끄러운 소리는 하나도 안들릴정도로 위치가 너무 좋습니다!!사와서 먹고 쉬고 또나가서 먹고 쉬고 하기엔 정말좋고, 방도 너무 깨끗해서 편안하게 재밋게 푹쉬고 갑니다!!",
강령전,"너무 잘 편안히 잘 쉬다 왔어요^0^ 비오는날이었는데 사장님께서 온돌도 데펴주시고, 지도에 하나하나 맛집 다 설명해주시고..!! 방은 작지만 한옥 감성이 너무 예뻐요. 마당도 곳곳 살펴보면 아기자기한 소품들도 신경써서 인테리어하셨더라구요! 한옥마을내 있어서 여기저기 구경하기에도 위치도 딱 좋고요ㅎㅎ 임신 중이었는데 순산하라며 응원해주시고, 마지막날 사진도 찍어주시고 정말 좋은 기억만 가져갑니다! 주차는 인근 주차장에 해야하고 방음은 잘 안되지만, 그래두 나중에 한옥마을가면 또 숙박하구 싶어요!!ㅎㅎ",
강령전,이 숙소 너무 좋아요! 메인거리랑 가까우면서도 약간 뒷골목이라 또 조용~~ 하고 아늑하고! 게다가 저렴!! 손님이 저희 빼고 1명뿐이라 마당테이블에 앉아서 피순대도 사다먹고 아기 밥도먹이고 했어요. 청결도도 좋고요. 담에 전주오면 또 가려고요. 주차는 어렵지만 남천교에 댔어요. 주말이라 차없는 거리라.. 가까운데 댈수도없었네요.숙소덕분에 급 떠난 전주여행이 만족스러웠습니다.,
강령전,아늑하고 친절하고 저렴하고! 다음에 또 이용하겠습니다 ◡̈,
강령전,친절하게 잘해주셨고 분위기 깔끔하고 한옥의 운치 즐겁게 즐기고왔습니다감사합니다,
강령전,"깔끔합니다. 다만 까는 이불이 얇아 좀 배기는 게 아쉽고, 자그마한 거라도 책상이 하나 있었으면 싶네요. 그거 말고는 위치도 좋고 다 괜찮습니다.",
강령전,생각보다 좁지만 한옥 온돌 느낌 좋고 위치도 좋고 사장님 친절함,
덕인당앤수하우스,사진도 잘 나오고 너무 이뻐요 화장실도 깨끗하고 따뜻한물도 너무 잘나와요하지만 옆 방 손님을 누구를 만나느냐에 따라 달라지는 것 같아요사장님이 분명 방음 안되니 주의해달라고 체크인 할 때 말씀하셨는데옆방 여자 3명(신발3개인거 봄) 오신팀이 새벽1시30분까지 깔깔대면서 박수치며 웃고 난리난리였습니다.개똥매너분들 덕분에 잠 잘 설쳤습니다^^,
덕인당앤수하우스,네명이서 쾌적하게 묵기 좋은 넓은 방이었어요!천장까지 깨끗해서 먼지냄새도 없었구요. 바닥이 뜨끈뜨끈해서 잠도 잘 잤습니다. 소모품도 다 있었는데 치약을 1회용으로 주신 것과 여분 비닐봉투 주신 게 맘에 들었어요. 숙소의 마당이 넓은건 아니지만 한옥을 즐길 수 있는 마루가 깨끗하고 예뻐서 좋았습니다. 다만 한옥이라 방음이 좋진 않습니다. 그건 모든 한옥숙소의 공통인 문제라 인지하고 갔기 때문에 괜찮았어요. 무엇보다 위치가 정말 좋았어요. 딱 한옥마을과 객리단길 사이에 위치해있어 여기저기 놀러다니기 참 좋았습니다. 가격대까지 생각하면 진짜 너무 좋아요.직원분과 사장님도 빨리 연락되고 친절하셔서 이것저것 문의하기 너무 편안했습니다. 덕분에 1박2일 편안하고 재미나게 전주여행했습니다. 감사합니다^^,
덕인당앤수하우스,전주 올일 있으면 덕인당으로 오는것 같아요. 사장님이 친절하시구 동네가 조용하니 좋습니다. 주변에 맛집들도 많고 내년에도 또 재방문의사 100%입니다.,
덕인당앤수하우스,늦게 입실이였는데도 사장님께서 친절히 안내해주셔서 잘 쉬었습니다.방 입실 하기전 보일러 가동 되어 있어서 정말 따뜻했어요 . 그리고 조명이 너무 이뻤습니다침구류도 깨끗이 잘 정돈이 되어 있어서 안심하고 잘 수 있었던 거 같아요.그리고 티비 넷플도 되어서 좋았던거 같아요!아쉬운 점은 공용 냉장고 ..가 생선냄새인지 뭔지 냄새가 너무 심했어요 ㅠㅠ..... 그것 만 개선이 되면 정말 좋을 거 같아요!. 또 방문 하고 싶어용,
덕인당앤수하우스,너무 마음에 드는 숙소 였어요~~~^--^정말 편하게 잘 쉬다가 왔어요~~~사장님도 엄청 친절하셔서~~굿!!!!!!!,
덕인당앤수하우스,화장실에서 하수구 냄새 납니다 방에 작은 밥상이라도 있으면 좋겠습니다,
덕인당앤수하우스,아주 편하고 좋았습니다,
덕인당앤수하우스,깨끗하고 좋았습니다:),
덕인당앤수하우스,전주 놀러와서 잠만 자려고 적당한 가격대의 숙소를 찾다가 발견했어요!들어가자마자 냉방이 되어 있어서 너무 쾌적했고 바로 앞에 주차도 가능했어요공용냉장고도 있고 방안에 화장실도 딸려있어서 지내기 너무 편리했어요경기전 바로 앞에 위치하고 있어서 한옥마을 구경하기도 너무 좋았고 시내쪽으로도 가기 편리했어요!청결상태도 너무 좋았고 습한 날씨에도 불구하고 꿉꿉하거나 냄새나는 부분이 없었어요다른 방 소리는 한 번도 못들은걸 보면 방음도 꽤나 잘되는 것 같아요티비 채널도 종편까지 다 나와서 너무 좋았어요주인분도 친절하셨고 다음에 또 전주올 일 있으면 여기서 지낼 의향이 있습니다~!원래 이런 리뷰 잘 안쓰는데 이번에 여행하면서 제일 마음에 든 숙소라서 길게 리뷰 남겨요!,
덕인당앤수하우스,"화장실 샴프, 바디워시 있습니다. 드라이기 이야기는 리뷰에도 없어서 따로 준비해갔는데 사진처럼 있었습니다. 참고하세요. 여름에는 냉장고가 방에 없어서 살짝 불편할것 같기도한데 방문열면 바로있는 로비에 비치된 냉장고를 이용하셔도 될것같네요.",
가은채2,"뜨끈한 온돌방에서 추위에 떨었던 몸 잘 녹이고 갑니다~*^^*화장실이 다른 곳보다 넓어서 사용하기 편했어요~ 바닥도, 침구도 깨끗해서 할머니집 놀러갔다온 포근함을 느끼고 옵니다.한옥 마을 입구에 가까이 있어 주변 메인 거리가 가깝고 심적 부담이 덜 했어요ㅋㅋ다음에도 또 숙박하고 싶은 곳 이었습니다.방음은... 한옥의 단점이자 인간미(?) ㅎㅎㅎ새벽까지 잠안드는 옆방 에너지분들 대단하십니다.",
가은채2,"위치는 괜찮아요. 골목이라 조용하고요. 근데 3인 온돌방은 마당쪽이 아닌 뒤쪽입니다. 마루에서 마당 즐기실분들은 다른 방 예약하세요. 그리고 인원수 물어보셨고, 3인이라고 했는데 물 500ml 두병이라뇨. 심지어 기준인원이 3인인데요. 베개에는 핏자국인지 얼룩인지 갈색 얼룩이 묻어있고.. 또 아침에 샤워하다가 샤워기 헤드 벗겨진 날카로운 부분에 어머니 얼굴이 베여서 피까지 났습니다. 그 헤드 꼭 교체 부탁드립니다. 그리고 홈페이지에 입실시간 한시라고 해서 한시인줄알았는데 세시라고해서 한참 돌다가 들어갔어요. 홈페이지 내용도 수정필요할 것같습니다. 방 난방은 엄청 잘됩니다. 화장실 바닥도 난방 들어와요.",
가은채2,굉장히 좋았어요. 아기들 데리고 가기에 너무 좋아요. 다만 유모차를 대문까지만 끌 수 있고 그 뒤로는 접어서 들어가야하지만 그거빼곤 괜찮아요. 방이 단순해요 그래서 골랐어요. 티비도 다 벽에 달려서 아기들이 만질게없다보니 더욱 좋았어요! 방음이야 원래 한옥자체가 방음이 잘 안되다보니 하지만 저희는 크게 불편함 없었어요! 화장실도 넘 깨끗했어요! 주변에 한옥마을부터 시장까지 다 도보로 가능하구요. 주차는 미리 사장님께 연락주시면 다다 안내해주십니다◡̈,
가은채2,부모님 모시고 조용히 잘 쉬고 잘 놀다 왔습니다. 침구가 깨끗하고 난방도 잘 되서 잠도 잘 잤네요 ^^,
가은채2,9월4~6일 전주한옥마을여행.....태풍이 온다해서 그런가 가은채에 저희밖에 없어 조용했어요~~~3일중 하루만 비가왔는데 이틀은 해쨍쨍....생각보다 비가 많이안와서 한옥 나무냄새 맡으며 문열고 빗소리 들으며 너무 좋았어요~마당 바라보며.....낮에도 밤에도 좋네요^^,
가은채2,아담하니 2인이 묵기에 좋아요화장실이 깨끗하니 좋았어요주차장과는 좀 걸어야 하구요침구가…..깨끗하지 않더라구요 ㅠㅠ착한 가격에 1박 정도는 지낼만 합니다,
가은채2,조용하게 잘 쉬었다가 온것 같습니다~^^,
가은채2,화장실도 깨끗하고 수압도 좋아요! 침구가 살짝 얇은거 빼고는 괜찮습니다!한옥 특징상 방음이 잘 안되는건 당연하구요위치도 좋아서 다음에 재방문 의사 있어요!,
가은채2,분위기도 좋고 뷰도 좋고 방도 좋습니다.한옥마을은 주말에 차가 못들어와서 멀리다 차를 대야하는거 말곤 빠질것 없는 곳!,
가은채2,너무 예뻤던 한옥이었습니다,
데미샘1937,호스트 분께서 친절하시고 응대도 잘해주셨어요침구랑 수건도 너무 깨끗하고한옥이라서 좌식으로 있을수밖에 없는데 애들이 기어다녀도 먼지하나 안나올 정도로 바닥이 너무 깨끗해서 감동했어요 한옥이 메인 길가에 있는게 아니고 안쪽에 있는데 그래서 밤에 바깥소리 안들리고 조용해서 좋았고한옥마을 돌아다니는데에 위치도 좋았습니다가족여행이었는데 어르신들도 좋아하셨어요.,
데미샘1937,"비대면으로 체크인/체크아웃 너무 편하게 잘했습니다. 한옥마을 한복판에 있어서 주변에 갈곳도 많고, 옹기종기 모여있는 한옥들 사이에서 조용하게 쉬기도 너무 좋네요. 약간 미로 같은 방도 재미였고, 대청마루에서 빗소리 들으며 앉아있는 것도 참 좋았네요. 잘 머물다 갑니다!",
데미샘1937,한옥마을 안에 있어 만족하고 깨끗했어요~,
데미샘1937,독채로 모임인원들이 가족끼리 자기 변했어요~~큰방에서 모여서 이야기도 가능하고 마당도 있어서 아이들은 놀기도 편했어요~~,
데미샘1937,"한옥 체험을 하고 싶으시다면, 추천드립니다. 독채로 되어 있어 프라이빗 하고 깨끗합니다.한옥마을내에 있어 도보로 여행하기에도 적합니다.",
데미샘1937,"독채로 되어있어 너무 좋구요. 내부도 깜끔하고 정수기 냉장고 등 다 갖춰져있어 취사하기도 너무 편해요.비대면 체크인,체크아웃도 넘 맘에 들구요.",
데미샘1937,다락과 함께 다소 복잡한 구조의 공간이지만 아이들은 재미있어합니다.즐거운 전주 한옥마을 체험하고갑니다.,
데미샘1937,부모님과 함께 갔는데 너무 깨끗하고 아늑해서 좋은 시간 보내고 왔습니다. 주인분도 정말 친절하시고 상세하게 설명해주셨어요. 다음에 또 전주 방문하게 되면 또 묵고싶은 숙소입니다.,
데미샘1937,사진은 찍지 못했지만 한옥에서 보는 함박눈~~정말 운치있었어요^^ 방은 말할것도 없이 뜨끈뜨끈 !!! 다시 한번 꼭 가야겠어요,
데미샘1937,전주 한옥마을을 즐기고픈 가족이라면 강력하게 추천합니다. 라한호텔하고 끝까지 고민하다가 아이들이 있어서 한옥 독채로 마음을 정했습니다. 가족과 함께 떠나서 묵은 여러 펜션 호텔 리조트 등 중에서도 좋은 기억이 오래 남을 곳이라 생각합니다.<장점> -독채라 코로나19 걱정 없이 가족끼리 편히 보낼 수 있다.-마당이 있어서 아이들이 곤충이나 꽃 보기 좋음.-화장실이 두개라 여럿이 쓰기 좋음-세탁기 건조기가 있어서 여름철 여행에 딱-주방세제 바디워시 샴푸 등 웬만한 것들 다 갖춰져 있음-내부가 청결하고 관리가 잘 되어있음. 혹시라도 불특정 다수가 쓰는 공간을 빌린다는 점이 걱정되시는 분(?)이라면 소독제 가져오셔서 문고리 위주로 닦으심 될듯요. <단점>-인덕션 화력 너무 약함. 라면 안끓어요 ㅎ,
어사화,한옥마을 한복판에서 조선시대 갬성 느끼기 ⭐️조식이 맛있고 사장님이 친절하시고 분위기도 좋아 만족스러웠던 곳입니다. 내외부가 깨끗하게 잘 관리되고 있더라고요. 침구랑 화장실이 청결해서 좋았어요.,
어사화,한옥을 온전히 느낄 수 있는 공간입니다 사장님이 정말 친절하셔요 따뜻한 차도 좋았고 아침에 커피와 샐러드 빵과 사과잼 정성이 가득해서 마음이 따뜻해졌어요 바닥도 뜨끈하게 데워져서 좋았어용,
